audio,duration,sentence,was Ok?,status
03-200916-040939_bem_798_elicit_20.wav,9.483375,takacepa  pantu iwe bapela tawakikakwata no wakupela akupa ako akwete,TRUE,
03-200916-040939_bem_798_elicit_21.wav,12.61425,muli fyonse tufwile ukutotela ba katumbi naba katumba pali fyonse baletucitila mu ncende shonse ishaba sempya ne calo cesu ica congo,TRUE,
03-200916-040939_bem_798_elicit_22.wav,9.937125,tatufwile ukulanda ati kuli bakantwa nangu bafulani eko bacita ifi elo kuno pacita utunono,TRUE,
03-200916-040939_bem_798_elicit_23.wav,5.127375,insoselo sha ifi tashilingile ukufuma mu kanwa kesu,TRUE,
03-200916-040939_bem_798_elicit_24.wav,8.2809375,bupe bwabo teti tubebe ati uku kucita ifi elo kulya filya citemwa mwine,TRUE,
03-200916-040939_bem_798_elicit_25.wav,10.9126875,leelo ku mbali ngatuli nabo apa bunke apa babili kuti twabankulamo nangu cingaba ifi bupe bwabo,TRUE,
03-200916-040939_bem_798_elicit_26.wav,4.5601875,apo bupe teti twebe ati kacepa,TRUE,
03-200916-040939_bem_798_elicit_27.wav,5.490375,tuleibwelamo twilalaba ukutotela pafyo baletucitila,TRUE,
03-200916-040939_bem_798_elicit_28.wav,3.493875,ako walaile tabalaba,TRUE,
03-200916-040939_bem_798_elicit_29.wav,5.35425,mucishilano cesu umuntu bamwishibila ku nsoselo,TRUE,
03-200916-040939_bem_798_elicit_30.wav,7.2826875,eico abafyashi bonse balasambilisha abana ukutabepa bufi,TRUE,
03-200916-040939_bem_798_elicit_31.wav,5.9214375,kabili tabalaba ukwibukisha abana ukutalaya bufi,TRUE,
03-200916-040939_bem_798_elicit_32.wav,6.7155,kabili cilaleta insoni ilyo umwana umunono aleibukisha bawishi ati,TRUE,
03-200916-040939_bem_798_elicit_33.wav,6.1936875,tata mulibabufi tamundetele impila mwandaile,TRUE,
03-200916-040939_bem_798_elicit_34.wav,11.6386875,ilishiwi lya mwaice lileibukisha umufyashi ukuti ubufi tabwawama ku muntu onse ku mwaice nangu ku mukulu,TRUE,
03-200916-040939_bem_798_elicit_35.wav,4.4694375,apo cili fi twilalaya ico teti tucite,TRUE,
03-200916-040939_bem_798_elicit_36.wav,4.9685625,ba katumbi naba katumba balafikilisha ifyo balaya,TRUE,
03-200916-040939_bem_798_elicit_37.wav,5.853375,ngatacali ifi ifintu ifingi balecita ngatatufimona,TRUE,
03-200916-040939_bem_798_elicit_38.wav,10.527,leelo ngomo twabela ne mpumi ishalekanalekana emo nemimweno yalekanina pafyo balaya no kucita,TRUE,
03-200916-040939_bem_798_elicit_39.wav,12.5235,mufyo bacita no kufkilisha ifilayo fyabo bafwile ukwishiba ukuti akakubika kalasasa  icakucita ilelo tecakutwala mailo,TRUE,
03-200916-040939_bem_798_elicit_40.wav,5.1046875,ifyobalaile ngatabaficitile fikasasa,TRUE,
03-200916-040939_bem_798_elicit_41.wav,5.2408125,pafyo bacita ukulingana no bulayo bwabo tufwile ukubatasha,TRUE,
03-200916-040939_bem_798_elicit_42.wav,10.9580625,abantu abengi napa bana besu bamo bamo balilaile abenamwabo ifintu ifingi panshita balefwaya ukuti babasale,TRUE,
03-200916-040939_bem_798_elicit_43.wav,10.8219375,leelo ukufumafye apo baikalila pamipando yabo mu lubumbashi na ku kinshasa tabamoneka nakumwesu,TRUE,
03-200916-040939_bem_798_elicit_44.wav,4.038375,ifilayo fyebo fyaliya no mwela,TRUE,
03-200916-040939_bem_798_elicit_45.wav,6.851625,ici kwalaba ubusalo bumbi elo batampa ukulabwela pakuti nakabili tubasale,TRUE,
03-200916-040939_bem_798_elicit_46.wav,4.6055625,ulo balebwela baleisa no bufi nabumbi,TRUE,
03-200916-040939_bem_798_elicit_47.wav,2.8359375,uyu musango ubi,TRUE,
03-200916-040939_bem_798_elicit_48.wav,3.8341875,ubulamu tabulisha kasuma,TRUE,
03-200916-040939_bem_798_elicit_49.wav,3.2443125,tuleumfwa insoni mulifyo tulecita,TRUE,
03-201006-002050_bem_798_elicit_0.wav,5.762625,mwe bantu bandi moneni hyo icaalo candi ciletenta ku balwani,TRUE,
03-201006-002050_bem_798_elicit_1.wav,6.0575625,lyati sukulu lipwe shamitombo taakokwele na kumushi iyoo,TRUE,
03-201006-002050_bem_798_elicit_2.wav,6.897,atilefye ashiteeke caalo imyeshi imoimo ebele iyoo cayafya,TRUE,
03-201006-002050_bem_798_elicit_3.wav,5.082,kanshi umuntu kuti ateeka shani icaalo abalwani bafule fi,TRUE,
03-201006-002050_bem_798_elicit_4.wav,5.762625,ilyo ali umwaice muhenda alemwebafye pe ifyo abasungu baba,TRUE,
03-201006-002050_bem_798_elicit_5.wav,9.0523125,alemweba nefyo bacuulile mu nshila nefyo bafiikile mu caalo cakwe elyo na fyonse nomo imfumu yafwilile,TRUE,
03-201006-002050_bem_798_elicit_6.wav,2.9720625,fyonse ifi fyalemucusha amaano,TRUE,
03-201006-002050_bem_798_elicit_7.wav,5.5130625,pantu aleafwaya ukwenda amapanga nao nge fyaendele wishi,TRUE,
03-201006-002050_bem_798_elicit_8.wav,4.764375,nomba calimupelengenye amaano pa kusanga ni mfumu,TRUE,
03-201006-002050_bem_798_elicit_9.wav,5.2861875,aleya pe mu mpanga na wishi ku kusambilile candamali,TRUE,
03-201006-002050_bem_798_elicit_10.wav,8.98425,asuka aishiba saana bufundi jomba ico ifipolopolo fyapwa abala aleka ukulase candamali,TRUE,
03-201006-002050_bem_798_elicit_11.wav,9.5060625,kanshi mu mulima mwalifye amaano yakuya nao ku fyalo ku kufwaye mfuti na shimbi ne fipolopolo,TRUE,
03-201006-002050_bem_798_elicit_12.wav,7.214625,ubushiku bushilile kantu asukile alonganya abantu bakwe bonse alabeba ati,TRUE,
03-201006-002050_bem_798_elicit_13.wav,8.62125,mwe bantu bandi moneni ifyo icaalo candi ciletenta ku balwani aba batushingauka mpanga yonse,TRUE,
03-201006-002050_bem_798_elicit_14.wav,5.036625,abawe na bambi bonse abalwani bacushe caalo cino,TRUE,
03-201006-002050_bem_798_elicit_15.wav,8.303625,ine ndetontonkanya ukuti nga naya ku caalo ca basungu kuti nayafwaye mfuti shakwisabalwishishako,TRUE,
03-201006-002050_bem_798_elicit_16.wav,7.9633125,eco ntile kanonganye yonse amakombe ya mfumu pakuti batila uuleta pa bwingi tonaula,TRUE,
03-201006-002050_bem_798_elicit_17.wav,3.4485,abantu bonse basoweshafye abati,TRUE,
03-201006-002050_bem_798_elicit_18.wav,5.1954375,ee taata kabili ninshi naco wawamya,TRUE,
03-201006-002050_bem_798_elicit_19.wav,11.661375,walabula abo bene balekusungile cifulo ucili taulakula ebo bakashale balelinda apo walila ndefwaya nje ndalunge mfuti,TRUE,
03-201006-002050_bem_798_elicit_20.wav,11.3664375,awe na mukenda na kaitali abali nokukanya bashumfwefyo bebele twashuka nomba no bufumu bwine twalila twapoka,TRUE,
03-201006-002050_bem_798_elicit_21.wav,12.9545625,nangu line incito iingi yali mu minwe ya bacilolo babili muhenda aali na maka ayengi saana ayakulesha ukuti batwale ifintu icitwaletwale,TRUE,
03-201006-002050_bem_798_elicit_22.wav,6.7155,ici cinti no kubasekesha tacabasekeshe ba mukenda na kaitali,TRUE,
03-201006-002050_bem_798_elicit_23.wav,6.98775,shamitombo engila mu mitima ya aba bantu cine nga talelota na iwakuya ku fyalo,TRUE,
03-201006-002050_bem_798_elicit_24.wav,3.1535625,pantu ukubwela nga kwalimushupile,TRUE,
03-201006-002050_bem_798_elicit_25.wav,8.303625,awe basuka basonta na bantu bamobamo abati ebo bakaye ne mfumu bakaye baleilinda mu nshila,TRUE,
03-201006-002050_bem_798_elicit_26.wav,7.26,shamitombo e pakukana ico taaleefwaya kwishibikwa konse uko alepita ukuti ni mfumu,TRUE,
03-201006-002050_bem_798_elicit_27.wav,7.8725625,mu nshila mwalilalwa nga waenda ne bumba cintu cayafya ukucenele mu macushi yonse,TRUE,
03-201006-002050_bem_798_elicit_28.wav,3.7888125,abalombafye ukuti bamuupalekofye amate,TRUE,
03-201006-002050_bem_798_elicit_29.wav,3.8795625,ulucelocelo nokwima aima aya,TRUE,
03-200916-142856_bem_798_elicit_0.wav,3.221625,umwana wa mulanda kukakata,TRUE,
03-200916-142856_bem_798_elicit_1.wav,3.35775,umwana wa mupeta fuaku nsala,TRUE,
03-200916-142856_bem_798_elicit_2.wav,5.218125,umuswema ukukosa ifupa kulamba inshila,TRUE,
03-200916-142856_bem_798_elicit_3.wav,4.401375,umulembwe wacipuba wapwilile muli tunfwe,TRUE,
03-200916-142856_bem_798_elicit_4.wav,4.0610625,umweni wakwa kolwe alya efyo kolwe alyako,TRUE,
03-200916-142856_bem_798_elicit_5.wav,3.9249375,umucele ufina bomfwa ku usendele,TRUE,
03-200916-142856_bem_798_elicit_6.wav,5.6038125,umukulu ekele alamona ukutali ukucila umulumendo emakene,TRUE,
03-200916-142856_bem_798_elicit_7.wav,2.9266875,umunwe umo tausala nda,TRUE,
03-200916-142856_bem_798_elicit_8.wav,4.4240625,umwana ashumfwa amenene umwefu kwikoshi,TRUE,
03-200916-142856_bem_798_elicit_9.wav,4.582875,umwana ashipusha alile umusumba wakwa wishi,TRUE,
03-200916-142856_bem_798_elicit_10.wav,2.3595,umwana kalombelo,TRUE,
03-200916-142856_bem_798_elicit_11.wav,3.63,umwana kalema ta kaleka,TRUE,
03-200916-142856_bem_798_elicit_12.wav,5.17275,umwana wamusha afundilwa apafundilwa umwana wanfumu,TRUE,
03-200916-142856_bem_798_elicit_13.wav,6.2844375,umweni talisha munsoli ngalisha munsoli ninshi ningomba,TRUE,
03-200916-142856_bem_798_elicit_14.wav,8.2355625,umweni takokota mafupanga kokota amafupa ninshieko afuma amina aya tuntulu,TRUE,
03-200916-142856_bem_798_elicit_15.wav,3.130875,umusha afwa nefyebo mukanwa,TRUE,
03-200916-142856_bem_798_elicit_16.wav,4.0610625,umuto walupwa tawitika ushenda ma fye,TRUE,
03-200916-142856_bem_798_elicit_17.wav,3.4711875,uwingila mumushitu tomfwa iswa swa,TRUE,
03-200916-142856_bem_798_elicit_18.wav,3.9703125,umupini ukulangile umwanakashi kabwelelo,TRUE,
03-200916-142856_bem_798_elicit_19.wav,3.5619375,ukupoka icinsenda kunkoko kuna kilila,TRUE,
03-200916-142856_bem_798_elicit_20.wav,5.7853125,umulandu ngawapitila pamputi napa ulondolola ukupitila pamputi,TRUE,
03-200916-142856_bem_798_elicit_21.wav,2.5636875,ushitasha mwana wandoshi,TRUE,
03-200916-142856_bem_798_elicit_22.wav,2.5183125,uwakalema takaleka,TRUE,
03-200916-142856_bem_798_elicit_23.wav,2.81325,uwaupa noko ni wiso,TRUE,
03-200916-142856_bem_798_elicit_24.wav,2.8359375,uwampepo tabamulanga kumulilo,TRUE,
03-200916-142856_bem_798_elicit_25.wav,3.7434375,uwa kwensha bushiku bamutasha elyo bwacha,TRUE,
03-200916-142856_bem_798_elicit_26.wav,3.35775,uwaikete pabili afwile kumenshi,TRUE,
03-200916-142856_bem_798_elicit_27.wav,2.9266875,uwabingwa ukowate minina,TRUE,
03-200916-142856_bem_798_elicit_28.wav,2.7905625,uwalya ikanga tabalala,TRUE,
03-200916-142856_bem_798_elicit_29.wav,4.4694375,uwenda na ngoshe no kumubeya eumubeya,TRUE,
03-200925-070127_bem_798_elicit_0.wav,3.221625,mwe ntungulushi sha nkuta natubombele pamo,TRUE,
03-200925-070127_bem_798_elicit_1.wav,4.80975,bushe kuti nacita shani nga cakuti abantu balefwaya ukukongola ifitabo,TRUE,
03-200925-070127_bem_798_elicit_2.wav,7.0104375,mu musango umo wine bashitishishamo ifitabo fimbi ulingile ukushitisha pali kabokonshinkanya,TRUE,
03-200925-070127_bem_798_elicit_3.wav,7.1011875,ekutila ulingile ukupeela ifitabo ku bantu abalekupeele ndalama ishalingana no mutengo wa fitabo,TRUE,
03-200925-070127_bem_798_elicit_4.wav,4.0610625,uyu musango kuti wakupokolola kukupusana na bantu,TRUE,
03-200925-070127_bem_798_elicit_5.wav,5.8306875,nalimo abantu bambi kuti bafwaya ukukabushanya bushe kuti nacita shani,TRUE,
03-200925-070127_bem_798_elicit_6.wav,2.767875,kuti cacitika nga mwasuminishanya,TRUE,
03-200925-070127_bem_798_elicit_7.wav,12.8638125,lelo napopene palefwaikwa ukukwata umusango umo wine kulefwaikwa umuntu uwakushitisha ifyo fintu pakuti iwe ukwate ndalama three thousand kwacha ishakupeela kasalanganya,TRUE,
03-200925-070127_bem_798_elicit_8.wav,5.1046875,kasalanganya wa fitabo aba mu lukuta ulo tatubomba nalo,TRUE,
03-200925-070127_bem_798_elicit_9.wav,2.3368125,bushe nalabomba nao shani,TRUE,
03-200925-070127_bem_798_elicit_10.wav,5.1954375,icitabo ca natuleya  lets go ca bantu ba mu nkuta shonse,TRUE,
03-200925-070127_bem_798_elicit_11.wav,3.7888125,kuti kwaba ubwafya nga cakuti twalabomba mukulekana,TRUE,
03-200925-070127_bem_798_elicit_12.wav,10.79925,wilaba ukuti na paulo tasangile ubwafya mukutandalila nelyo kutuma bamunyina nangu amakalata ku korinti ulukuta ulwaibelele,TRUE,
03-200925-070127_bem_798_elicit_13.wav,4.9685625,alibatemenwe lelo talepashanye micitile yabo iyabipa,TRUE,
03-200925-070127_bem_798_elicit_14.wav,4.08375,na ifwe efyo tulingile ukulaikala na babwananyina,TRUE,
03-200925-070127_bem_798_elicit_15.wav,5.6491875,nga cakuti mwakwata ubwafya kuti mwalanshanya na coordinator wa mu citungu cenu,TRUE,
03-200925-070127_bem_798_elicit_16.wav,13.34025,muli natuleya number one twaliesha ukulondolola ifyo ulupapulo lupilibula mukati na calo no tubungwe twa bekala calo pamo pene na mu cilonganino cakwa lesa,TRUE,
03-200925-070127_bem_798_elicit_17.wav,5.036625,twalimona bwino bwino ifyo kristu e mutwe wa cilonganino,TRUE,
03-200925-070127_bem_798_elicit_18.wav,7.759125,na kabili icebo cakwe e ndubulwila na kaputula wa fikansa kabili e lupapulo mukati ka cilonganino,TRUE,
03-200925-070127_bem_798_elicit_19.wav,8.212875,muli uno natuleya number three twatendeka ukulondolola ifikomo ne fipande fya lupapulo lwa christian brethren,TRUE,
03-200925-070127_bem_798_elicit_20.wav,9.5060625,ilyo tulecita ici tufwile ukubebeta icebo cakwa lesa pa kumona nga cakuti ulu lupapulo lulekonka amashiwi yakwa lesa,TRUE,
03-200925-070127_bem_798_elicit_21.wav,7.9179375,ulupapulo lwa christian brethren limo line abetwa cmml e kutila christian missions in many lands,TRUE,
03-200925-070127_bem_798_elicit_22.wav,12.5915625,ifilonganino fya ba christian brethren fyatampilwe ku numa ya mwaka nineteen hundred na baminshoni abafumine ku filonganino fyaba no busumino bumo ukushinguluke calo,TRUE,
03-200925-070127_bem_798_elicit_23.wav,7.486875,aba baminshoni baishibikwe muli cino calo nga ba christian missions in many lands,TRUE,
03-200925-070127_bem_798_elicit_24.wav,8.7800625,baminshoni betwa na lesa kabili babomba kukuitemenwa ukwabula amalipilo lelo bafwilishiwa ne filonganino fya kumwabo,TRUE,
03-200925-070127_bem_798_elicit_25.wav,4.719,ifilonganino babombamo fyaishibikwa ati christian brethren,TRUE,
03-200925-070127_bem_798_elicit_26.wav,10.43625,ifi filonganino fya bakaya kabili cila cilonganino caba palwa ciko capamo fyaishibikwa pa kunakila icebo cakwa lesa,TRUE,
03-200925-070127_bem_798_elicit_27.wav,12.1378125,ishina christian brethren lyapeelwa ku bena kristu abashifwaya kwitwa amashina yapatula abatetekela lelo abetwa abena kristu atemwa ababwananyina,TRUE,
03-200925-070127_bem_798_elicit_28.wav,10.3228125,ifilonganino fintungwa tafitekwa ne filonganino fya kunse ya calo lelo kwaliba inkuta ishingi pano calo ishilongana mu musango umo wine,TRUE,
03-200925-070127_bem_798_elicit_29.wav,12.4100625,ishiwi icilonganino lipilibula ibumba lya bena kristu lelo icikulwa umo balongana kuti caitwa gospel hall chapel meeting room nangula ishina limbi,TRUE,
03-200925-070127_bem_798_elicit_30.wav,8.80275,ifilonganino fyaikatana ca pamo mu busumino bumo ne ficitwa fimo fine te mu kukumbinkana kwa buteko bumo,TRUE,
03-200925-070127_bem_798_elicit_31.wav,5.762625,amapange ubuyo no kukabila kwa filonganino fyaba christian brethren ni uku,TRUE,
03-200925-070127_bem_798_elicit_32.wav,4.6963125,ukutwala pa ntanshi ukukula kwa ku mupashi kwa bamembala wabo,TRUE,
03-200925-070127_bem_798_elicit_33.wav,5.7853125,ukutanda imbila nsuma ye pusukilo ya citetekelo muli shikulu yesu kristu,TRUE,
03-200925-070127_bem_798_elicit_34.wav,10.6404375,ukusakamana palwa mikalile ya bamembala na bambi abalebulwa pamo nga ba ba mukamfwilwa bakashiwa ne ndema  na balemana,TRUE,
03-200925-070127_bem_798_elicit_35.wav,5.3315625,lesa mukulu nga atemwa tuli no kukonkanyapo muli natuleya number four,TRUE,
03-200924-222234_bem_798_elicit_0.wav,7.2373125,isenge likoselesha bonse abasambwa mu mulopa wakwa yesu kabili bapatulwa ku calo,TRUE,
03-200924-222234_bem_798_elicit_1.wav,6.851625,bafwile baba abantu abo mupashi wamushilo ekalamo abekala no kutungululwa na mupashi,TRUE,
03-200924-222234_bem_798_elicit_2.wav,8.07675,icinecine ecishinte apo tufwile ukushintilila mukufwaya ukwampana na bantu mwisenge,TRUE,
03-200924-222234_bem_798_elicit_3.wav,10.209375,bonse abateekwa ku mfumu imo icishinte ce senge ni mwana lesa muli uyo twakuminkanishiwa mwi senge na lesa tata,TRUE,
03-200924-222234_bem_798_elicit_4.wav,11.661375,apo isenge lyalola mukushintilila pali umo no munakwe mukwikatana kuli kristu no kuibimbamo no mweo umo wine uwakwa kristu,TRUE,
03-200924-222234_bem_798_elicit_5.wav,6.0575625,te cintu cayanguka ukukwata isenge iyafikapo no muntu uushapitamo muli ifi,TRUE,
03-200924-222234_bem_798_elicit_6.wav,4.2425625,ilyo twaingila mu kwampana ukwafikapo na kristu,TRUE,
03-200924-222234_bem_798_elicit_7.wav,4.0610625,teti kube kabili isenge ilyafikapo ne calo,TRUE,
03-200924-222234_bem_798_elicit_8.wav,2.132625,imipashi yakowela,TRUE,
03-200924-222234_bem_798_elicit_9.wav,1.8376875,ukupepa utulubi,TRUE,
03-200924-222234_bem_798_elicit_10.wav,1.2931875,ubuloshi,TRUE,
03-200924-222234_bem_798_elicit_11.wav,5.581125,nangu icili conse icingapinkana na kristu no kumfwana kwakwe na ifwe,TRUE,
03-200924-222234_bem_798_elicit_12.wav,3.72075,bushe kuti twabika shani isenge mu micitile,TRUE,
03-200924-222234_bem_798_elicit_13.wav,6.397875,kafundisha wa cipingo mukwafwilisha atile kuli amashiwi yane ngaya,TRUE,
03-200924-222234_bem_798_elicit_14.wav,8.3716875,imikalile yakumfwana abakoshanya aba mutima umo kabili abalashikwa,TRUE,
03-200924-222234_bem_798_elicit_15.wav,9.574125,imikalile yakumfwanailangilila ifyo tuli bumba lya bantu abakakilwa pamo mu mikalile imo ine,TRUE,
03-200924-222234_bem_798_elicit_16.wav,5.762625,na mapalo yakanishiwa pa kati kesu ukupitila mu mikalile muli kristu,TRUE,
03-200924-222234_bem_798_elicit_17.wav,9.6195,abakoshanya cilelangilila ukwampana kwa umo no munankwe ngefyo twaba abaikatana mu bwite bwakubombela pamo,TRUE,
03-200924-222234_bem_798_elicit_18.wav,6.6020625,mu bufwayo bumo ku bukata bwakwa lesa na ku mbila nsuma yakwa yesu kristu,TRUE,
03-200924-222234_bem_798_elicit_19.wav,8.0540625,aba mutima umo e kumfwana ukusangwa pa fibusa abo abofwana mumikalile yabo iyapalana,TRUE,
03-200924-222234_bem_798_elicit_20.wav,3.221625,umu ni mu mikalile yabo muli yesu kristu,TRUE,
03-200924-222234_bem_798_elicit_21.wav,6.897,ukulanshanya cintu ici kalamba ku fibusa pantu e nshila ya kwishibilamo ifyo umo aleumfwa,TRUE,
03-200924-222234_bem_798_elicit_22.wav,5.853375,ukupandashanya amano ukushimika ilyashi ifilefwaikwa na fimbi po,TRUE,
03-200924-222234_bem_798_elicit_23.wav,3.947625,ukulashikwa kulalangilila ukuti tuli balashi,TRUE,
03-200924-222234_bem_798_elicit_24.wav,7.8725625,umulashi ni uyo uwangalila pa fipe fya munakwe umulashi te mwine iyoo lelo ni kangalilafye,TRUE,
03-200924-222234_bem_798_elicit_25.wav,4.764375,nga balashi tu fwile ukwishiba ukuti fyonse ifyo twakwata fya mfumu,TRUE,
03-200924-222234_bem_798_elicit_26.wav,8.2809375,kabili fyapeelwa kuli ifwe nga bacetekelwa ukufuma ku lesa ukusekasha ku kubomba ubufwayo bwakwe,TRUE,
03-200924-222234_bem_798_elicit_27.wav,11.16225,eico abatetekela bafwile baipeelesha kukwakanya ifyuma fyabo kukulenga umulimo wa mbila nsuma ukuya kuntanshi elyo no kwafwa abalekabila,TRUE,
03-200924-222234_bem_798_elicit_28.wav,13.8166875,aya mashiwi yane yatulanga ukuti nga twacita ifye senge kuti twaba abasakamana umo no munankwe pa mulandu wakwa kristu,TRUE,
03-200924-222234_bem_798_elicit_29.wav,9.937125,kabili abaipeelesha ukwakanya imyeo yesu ne fikwatwa fyesu kuli umo no munakwe pakuti takuli uwansala nangu uwankumba bulili,TRUE,
03-200924-222234_bem_798_elicit_30.wav,6.0575625,icipingo cilatukambisha ukuba ne senge ukubomfya umo no munakwe,TRUE,
03-200924-222234_bem_798_elicit_31.wav,1.6108125,pamo ngefi,TRUE,
03-200924-222234_bem_798_elicit_32.wav,2.7225,ukukonkomeshanya umo no munakwe,TRUE,
03-200924-222234_bem_798_elicit_33.wav,2.8813125,ukukoseleshanya umo no munakwe,TRUE,
03-200924-222234_bem_798_elicit_34.wav,3.5619375,ukulandilana musha malumbo umo no munankwe,TRUE,
03-200924-222234_bem_798_elicit_35.wav,2.541,ukusendelane fisendo,TRUE,
03-200924-222234_bem_798_elicit_36.wav,2.904,ukucita icisuma kuli umo no munankwe,TRUE,
03-200924-222234_bem_798_elicit_37.wav,2.7451875,ukuba ne cishinka kuli umo no munankwe,TRUE,
03-200924-222234_bem_798_elicit_38.wav,3.1535625,mulange ukusekelelana kuli umo no munankwe,TRUE,
03-200924-222234_bem_798_elicit_39.wav,2.6998125,ukuba aba mutende kuli umo no munankwe,TRUE,
03-200924-222234_bem_798_elicit_40.wav,3.3350625,finshi fimo ifilesha ukuba mwi senge,TRUE,
03-200924-222234_bem_798_elicit_41.wav,10.43625,umo kuti aenekela ukuti nga bantu babili bonse bena kristu isenge kuti lilekonkamofye ico isenge lifwile ukusangwa mu bali muli kristu,TRUE,
03-200924-222234_bem_798_elicit_42.wav,11.661375,ilyo umo aba umwina kristu ninshi akumbinkanwa ku mubili wakwa kristu na cimbi icikope ca kutila ninshi akumbinkaniwa mu lupwa lwakwa lesa,TRUE,
03-200924-222234_bem_798_elicit_43.wav,9.7329375,lelo isenge ku camupamba talikokanyapo ngefyo lisubilwa eko fili ifintu ifingi ifiputula isenge pakati ka batetekela,TRUE,
03-200924-222234_bem_798_elicit_44.wav,3.2443125,kuti natemwa nalumbula fimo kuli imwe ngefi,TRUE,
03-200924-222234_bem_798_elicit_45.wav,6.4659375,ulubembu lulaputula isenge na lesa elyo lulaputula isenge pakati ka bantu bakwa lesa,TRUE,
03-200924-222234_bem_798_elicit_46.wav,7.8725625,limo limo abantu balesha no kukanasakamana ulubembu nga cakuti ni ntungulushi eicitile ubucende,TRUE,
03-200924-222234_bem_798_elicit_47.wav,9.9144375,isenge lya cishinka muli uyu mulandu lilapwaici e calengele na paulo ukulembela abena korinto amashiwi ayakosa ayo atile,TRUE,
03-200924-222234_bem_798_elicit_48.wav,4.582875,cinecine nabalanda ukuti muli imwe mwabo bulalelale,TRUE,
03-200924-222234_bem_798_elicit_49.wav,9.6195,kabili bulalelale bwa musango uushaba nangu ni nko ishesenshi ubwa kuti umo aba no mukashi wakwa wishi,TRUE,
03-200924-222234_bem_798_elicit_50.wav,6.9650625,na imwe kanshi mwaba abaitumika bushe tamufwile ukulosha mulimo uyo,TRUE,
03-200924-222234_bem_798_elicit_51.wav,3.7888125,intambi sha cilonganino limo limo shilalesha isenge,TRUE,
03-200924-222234_bem_798_elicit_52.wav,8.848125,icakumwenako umwina kristu mupya uushapokele kalata ya kumulangilila bambi kuti bamulesha isenge,TRUE,
03-200924-222234_bem_798_elicit_53.wav,4.945875,intambi nelyo isuma lelo yasendwa munshila ishilingile,TRUE,
03-201006-005222_bem_798_elicit_0.wav,10.572375,nomba ico umutima washipa ku mpili kuntu baakulile ebele awe nga bakundya kabandye uutine mfwa ni mukamwenso,TRUE,
03-201006-005222_bem_798_elicit_1.wav,8.394375,cilya bafika kuti pa kumuposha baleimika ne filimi fya mafumo pa lukasa lwakwe ifyatwa,TRUE,
03-201006-005222_bem_798_elicit_2.wav,9.755625,uwatangile kuntanshi umo umutali nganshi ali ashimpepofye shamitombo abwela amwentula nako,TRUE,
03-201006-005222_bem_798_elicit_3.wav,7.0785,wongo ashimonakofye na bantu bakwe bebele uyu muntu tewamasange iyoo,TRUE,
03-201006-005222_bem_798_elicit_4.wav,9.438,bamono kupama kwafulisha bamusenda bamutwala na ku nanda abati aye asendame uleke atuushe,TRUE,
03-201006-005222_bem_798_elicit_5.wav,6.3525,icungulo abantu baisalongana akabung we pa mwinshi wa tanda yakwe,TRUE,
03-201006-005222_bem_798_elicit_6.wav,5.082,balelanda ifintu ifingi saana ifyo teti omfwe na kumfwa,TRUE,
03-201006-005222_bem_798_elicit_7.wav,7.5549375,nomba mwalekutikilila aleumfwakofye uko balelumbula ishina limo baleti ba mangala,TRUE,
03-201006-005222_bem_798_elicit_8.wav,4.310625,nomba umwakuti aciloshe temo e mwabulile,TRUE,
03-201006-005222_bem_798_elicit_9.wav,5.89875,aingila na mu kayanda kakwe asendamafye no tupapa twakwe pa mubili,TRUE,
03-201006-005222_bem_798_elicit_10.wav,10.8219375,wongo alimwebele na bwinobwino ukuti ku blueville kwashelefye ndo imo pa nshila bwaca wayafika nangu fourteen koloko,TRUE,
03-201006-005222_bem_798_elicit_11.wav,3.130875,taimine bwangu pa wongo pa mushi,TRUE,
03-201006-005222_bem_798_elicit_12.wav,6.08025,eco auilefye talafika nakutali bwaila alafwaya apakulala,TRUE,
03-201006-005222_bem_798_elicit_13.wav,7.6910625,ico afikile pa mpili shingi asalapo lumo apo amwene icilucengo ickulu saana,TRUE,
03-201006-005222_bem_798_elicit_14.wav,7.940625,aingilamo asanga mukali namufila ninshi umweshi elyo watula taulasansama,TRUE,
03-201006-005222_bem_798_elicit_15.wav,4.9005,aalelefye lwa ku mwinshi ifi afisama ku numa ya libwe,TRUE,
03-201006-005222_bem_798_elicit_16.wav,4.5148125,alelefye cilo cimo aumfwa inshindo shamubusha,TRUE,
03-201006-005222_bem_798_elicit_17.wav,4.9231875,aumfwa ku mwinshi kuli na nku nku nku ebele nafwa,TRUE,
03-201006-005222_bem_798_elicit_18.wav,8.4624375,asumbulo mulwe kuti amone cinshi amonafye abantu baleingila mu lucengo bali na labalabalaba,TRUE,
03-201006-005222_bem_798_elicit_19.wav,3.6073125,ne fipe pa mitwe basendele ni kanunde,TRUE,
03-201006-005222_bem_798_elicit_20.wav,3.4485,umutima umo auti bushe ninshi nsose,TRUE,
03-201006-005222_bem_798_elicit_21.wav,4.8324375,nomba umbi nao auti ala efilya bailetelela,TRUE,
03-201006-005222_bem_798_elicit_22.wav,10.9126875,mu muulu mwali no mulale apalepito lubuto lwa mweshi amonafye bafika ku kati ka lucengo balatula ne fipe fingi saana,TRUE,
03-201006-005222_bem_798_elicit_23.wav,4.9005,limo ili muntu lyali ngelyalesunta ne nkonto mu minwe,TRUE,
